Year,Month,ppt (mm),tmean (degrees C),PET,spei_1,spei_12,Site,Wat.Bal,spei1_RP,spei12_RP,ppt.anomaly,tmean.anomaly
1950,1,9.5,-11,0,0.392245856613194,NA,Niobrara,9.5,0.3751327332405495,NA,-34.23577,-19.855207999999998
1950,2,23.59,-3.4,0,1.055974638423502,NA,Niobrara,23.59,0.9154334964455489,NA,-20.145770000000002,-12.255208
1950,3,43.12,-2.6,0,0.9781910218374704,NA,Niobrara,43.12,1.0022197396771664,NA,-0.6157700000000048,-11.455207999999999
1950,4,29.56,4.4,16.917813065726325,-0.2360098084255125,NA,Niobrara,12.642186934273674,-0.0466916978960538,NA,-14.175770000000004,-4.455207999999999
1950,5,74.5,12.5,67.81990266974806,0.03606673940980218,NA,Niobrara,6.6800973302519395,0.19997316968137566,NA,30.764229999999998,3.6447920000000007
1950,6,54.32,19.5,117.87660207113001,-0.731358792921232,NA,Niobrara,-63.55660207113001,-0.5493382171665412,NA,10.584229999999998,10.644792
1950,7,89.11,20.4,126.40345677680125,0.9887011604451762,NA,Niobrara,-37.29345677680125,0.9620136952617211,NA,45.37423,11.544792
1950,8,111.57,20.7,119.16595518809484,1.7189707081732022,NA,Niobrara,-7.595955188094848,1.8314807628529348,NA,67.83422999999999,11.844792
1950,9,94.03,16.2,76.53747320644081,1.291647692704101,NA,Niobrara,17.492526793559193,1.3159525173508841,NA,50.29423,7.344792
1950,10,19.72,13,53.30539790402735,-1.095018123391991,NA,Niobrara,-33.58539790402735,-0.9411204852044176,NA,-24.015770000000003,4.144792000000001
1950,11,6.18,1.4,3.062676035804711,-0.513311049634851,NA,Niobrara,3.117323964195289,-0.47295570524404146,NA,-37.55577,-7.455207999999999
1950,12,2.41,-2.9,0,-1.0785181090744589,0.7592543560015413,Niobrara,2.41,-1.2357469851038019,0.9247692413950934,-41.325770000000006,-11.755208
1951,1,2.96,-5.7,0,-0.9315004695914697,0.7331017411393902,Niobrara,2.96,-0.9803881863412143,0.8612037556455662,-40.77577,-14.555208
1951,2,18.33,-1.4,0,0.691125913121236,0.7066056808928087,Niobrara,18.33,0.5714769501759095,0.8414660558976541,-25.405770000000004,-10.255208
1951,3,21.25,-3.6,0,0.011778001361287854,0.5661726344967125,Niobrara,21.25,0.09327451208664372,0.7414449484008824,-22.485770000000002,-12.455207999999999
